Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Division Number/Numéro de section de vote,Polling Division Name/Nom de section de vote,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Combined with No./Résultats combinés à ceux du n°,Rejected Ballots for poll/Bulletins rejetés du bureau,Electors for poll/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Vote Count/Votes du candidat
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 78","Richmond Hill",N,N,"",0,368,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 79","Richmond Hill",N,N,"",2,550,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 79","Richmond Hill",N,N,"",2,550,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,189
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 79","Richmond Hill",N,N,"",2,550,"Muench","","Tom","Green Party","Parti Vert",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 79","Richmond Hill",N,N,"",2,550,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,80
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 79","Richmond Hill",N,N,"",2,550,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 80","Richmond Hill",N,N,"",1,545,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 80","Richmond Hill",N,N,"",1,545,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,131
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 80","Richmond Hill",N,N,"",1,545,"Muench","","Tom","Green Party","Parti Vert",N,N,4
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 80","Richmond Hill",N,N,"",1,545,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,81
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 80","Richmond Hill",N,N,"",1,545,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 81","Richmond Hill",N,N,"",1,464,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,3
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 81","Richmond Hill",N,N,"",1,464,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,128
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 81","Richmond Hill",N,N,"",1,464,"Muench","","Tom","Green Party","Parti Vert",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 81","Richmond Hill",N,N,"",1,464,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,72
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 81","Richmond Hill",N,N,"",1,464,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 82","Richmond Hill",N,N,"",1,492,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 82","Richmond Hill",N,N,"",1,492,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,79
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 82","Richmond Hill",N,N,"",1,492,"Muench","","Tom","Green Party","Parti Vert",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 82","Richmond Hill",N,N,"",1,492,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,67
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 82","Richmond Hill",N,N,"",1,492,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 83","Richmond Hill",N,N,"",2,502,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 83","Richmond Hill",N,N,"",2,502,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,142
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 83","Richmond Hill",N,N,"",2,502,"Muench","","Tom","Green Party","Parti Vert",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 83","Richmond Hill",N,N,"",2,502,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,53
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 83","Richmond Hill",N,N,"",2,502,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 84","Richmond Hill",N,N,"",1,495,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 84","Richmond Hill",N,N,"",1,495,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,112
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 84","Richmond Hill",N,N,"",1,495,"Muench","","Tom","Green Party","Parti Vert",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 84","Richmond Hill",N,N,"",1,495,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,54
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 84","Richmond Hill",N,N,"",1,495,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 85","Richmond Hill",N,N,"",0,432,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 85","Richmond Hill",N,N,"",0,432,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,75
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 85","Richmond Hill",N,N,"",0,432,"Muench","","Tom","Green Party","Parti Vert",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 85","Richmond Hill",N,N,"",0,432,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,57
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 85","Richmond Hill",N,N,"",0,432,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 86","Richmond Hill",N,N,"",1,501,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 86","Richmond Hill",N,N,"",1,501,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,120
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 86","Richmond Hill",N,N,"",1,501,"Muench","","Tom","Green Party","Parti Vert",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 86","Richmond Hill",N,N,"",1,501,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,62
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 86","Richmond Hill",N,N,"",1,501,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 87","Richmond Hill",N,N,"",1,480,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,3
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 87","Richmond Hill",N,N,"",1,480,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,95
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 87","Richmond Hill",N,N,"",1,480,"Muench","","Tom","Green Party","Parti Vert",N,N,4
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 87","Richmond Hill",N,N,"",1,480,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,65
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 87","Richmond Hill",N,N,"",1,480,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 88","Richmond Hill",N,N,"",1,373,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,3
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 88","Richmond Hill",N,N,"",1,373,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,63
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 88","Richmond Hill",N,N,"",1,373,"Muench","","Tom","Green Party","Parti Vert",N,N,2
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 88","Richmond Hill",N,N,"",1,373,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,57
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 88","Richmond Hill",N,N,"",1,373,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 89","Richmond Hill",N,N,"",0,484,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,6
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 89","Richmond Hill",N,N,"",0,484,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,96
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 89","Richmond Hill",N,N,"",0,484,"Muench","","Tom","Green Party","Parti Vert",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 89","Richmond Hill",N,N,"",0,484,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,58
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 89","Richmond Hill",N,N,"",0,484,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 90","Richmond Hill",N,N,"",0,437,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,3
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 90","Richmond Hill",N,N,"",0,437,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,75
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 90","Richmond Hill",N,N,"",0,437,"Muench","","Tom","Green Party","Parti Vert",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 90","Richmond Hill",N,N,"",0,437,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,60
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 90","Richmond Hill",N,N,"",0,437,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,2
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 91","Richmond Hill",N,N,"",0,462,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 91","Richmond Hill",N,N,"",0,462,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,102
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 91","Richmond Hill",N,N,"",0,462,"Muench","","Tom","Green Party","Parti Vert",N,N,2
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 91","Richmond Hill",N,N,"",0,462,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,59
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 91","Richmond Hill",N,N,"",0,462,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 92","Richmond Hill",N,N,"",3,415,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 92","Richmond Hill",N,N,"",3,415,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,83
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 92","Richmond Hill",N,N,"",3,415,"Muench","","Tom","Green Party","Parti Vert",N,N,2
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 92","Richmond Hill",N,N,"",3,415,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,55
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 92","Richmond Hill",N,N,"",3,415,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 93","Richmond Hill",N,N,"",0,416,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 93","Richmond Hill",N,N,"",0,416,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,73
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 93","Richmond Hill",N,N,"",0,416,"Muench","","Tom","Green Party","Parti Vert",N,N,5
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 93","Richmond Hill",N,N,"",0,416,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,35
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 93","Richmond Hill",N,N,"",0,416,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 94","Richmond Hill",N,N,"",1,377,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 94","Richmond Hill",N,N,"",1,377,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,46
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 94","Richmond Hill",N,N,"",1,377,"Muench","","Tom","Green Party","Parti Vert",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 94","Richmond Hill",N,N,"",1,377,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,25
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 94","Richmond Hill",N,N,"",1,377,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 95","Richmond Hill",N,N,"",0,468,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,6
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 95","Richmond Hill",N,N,"",0,468,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,76
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 95","Richmond Hill",N,N,"",0,468,"Muench","","Tom","Green Party","Parti Vert",N,N,3
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 95","Richmond Hill",N,N,"",0,468,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,47
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 95","Richmond Hill",N,N,"",0,468,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 96","Richmond Hill",N,N,"",1,527,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 96","Richmond Hill",N,N,"",1,527,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,107
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 96","Richmond Hill",N,N,"",1,527,"Muench","","Tom","Green Party","Parti Vert",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 96","Richmond Hill",N,N,"",1,527,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,54
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 96","Richmond Hill",N,N,"",1,527,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,2
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 97","Richmond Hill",N,N,"",0,500,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,4
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 97","Richmond Hill",N,N,"",0,500,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,103
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 97","Richmond Hill",N,N,"",0,500,"Muench","","Tom","Green Party","Parti Vert",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 97","Richmond Hill",N,N,"",0,500,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,61
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 97","Richmond Hill",N,N,"",0,500,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 98","Richmond Hill",N,N,"",0,431,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 98","Richmond Hill",N,N,"",0,431,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,72
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 98","Richmond Hill",N,N,"",0,431,"Muench","","Tom","Green Party","Parti Vert",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 98","Richmond Hill",N,N,"",0,431,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,48
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 98","Richmond Hill",N,N,"",0,431,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,2
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 99","Richmond Hill",N,N,"",0,532,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,6
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 99","Richmond Hill",N,N,"",0,532,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,127
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 99","Richmond Hill",N,N,"",0,532,"Muench","","Tom","Green Party","Parti Vert",N,N,5
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 99","Richmond Hill",N,N,"",0,532,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,66
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 99","Richmond Hill",N,N,"",0,532,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,3
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 100","Richmond Hill",N,N,"",0,571,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,6
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 100","Richmond Hill",N,N,"",0,571,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,107
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 100","Richmond Hill",N,N,"",0,571,"Muench","","Tom","Green Party","Parti Vert",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 100","Richmond Hill",N,N,"",0,571,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,64
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 100","Richmond Hill",N,N,"",0,571,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,4
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 101","Richmond Hill",N,N,"",0,614,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 101","Richmond Hill",N,N,"",0,614,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,119
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 101","Richmond Hill",N,N,"",0,614,"Muench","","Tom","Green Party","Parti Vert",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 101","Richmond Hill",N,N,"",0,614,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,70
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 101","Richmond Hill",N,N,"",0,614,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 102","Richmond Hill",N,N,"",0,591,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 102","Richmond Hill",N,N,"",0,591,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,115
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 102","Richmond Hill",N,N,"",0,591,"Muench","","Tom","Green Party","Parti Vert",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 102","Richmond Hill",N,N,"",0,591,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,48
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 102","Richmond Hill",N,N,"",0,591,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
